Animal,Sire,Dam
50715,40563,40910
50716,40563,40910
50717,40563,40730
50718,40563,40730
50719,40563,40788
50720,40563,40788
50721,40105,40770
50722,40105,40770
50723,40105,40546
50724,40105,40546
50725,40105,40990
50726,40105,40990
50727,40105,40532
50728,40105,40532
50729,40105,40668
50730,40105,40668
50731,40105,40320
50732,40105,40320
50733,40105,40638
50734,40105,40638
50735,40105,40580
50736,40105,40580
50737,40105,40316
50738,40105,40316
50739,40105,40746
50740,40105,40746
50741,40907,40470
50742,40907,40470
50743,40907,40642
50744,40907,40642
50745,40907,40052
50746,40907,40052
50747,40907,40874
50748,40907,40874
50749,40907,40520
50750,40907,40520
50751,40907,40836
50752,40907,40836
50753,40907,40100
50754,40907,40100
50755,40907,40076
50756,40907,40076
50757,40907,40884
50758,40907,40884
50759,40907,40548
50760,40907,40548
50761,40645,40394
50762,40645,40394
50763,40645,40438
50764,40645,40438
50765,40645,40046
50766,40645,40046
50767,40645,40960
50768,40645,40960
50769,40645,40238
50770,40645,40238
50771,40645,40220
50772,40645,40220
50773,40645,40270
50774,40645,40270
50775,40645,40038
50776,40645,40038
50777,40645,40796
50778,40645,40796
50779,40645,40332
50780,40645,40332
50781,40233,40144
50782,40233,40144
50783,40233,40844
50784,40233,40844
50785,40233,40194
50786,40233,40194
50787,40233,40852
50788,40233,40852
50789,40233,40740
50790,40233,40740
50791,40233,40166
50792,40233,40166
50793,40233,40174
50794,40233,40174
50795,40233,40186
50796,40233,40186
50797,40233,40012
50798,40233,40012
50799,40233,40188
50800,40233,40188
50801,40583,40222
50802,40583,40222
50803,40583,40984
50804,40583,40984
50805,40583,40830
50806,40583,40830
50807,40583,40876
50808,40583,40876
50809,40583,40214
50810,40583,40214
50811,40583,40472
50812,40583,40472
50813,40583,40102
50814,40583,40102
50815,40583,40988
50816,40583,40988
50817,40583,40934
50818,40583,40934
50819,40583,40584
50820,40583,40584
50821,40271,40940
50822,40271,40940
50823,40271,40282
50824,40271,40282
50825,40271,40278
50826,40271,40278
50827,40271,40946
50828,40271,40946
50829,40271,40290
50830,40271,40290
50831,40271,40764
50832,40271,40764
50833,40271,40150
50834,40271,40150
50835,40271,40452
50836,40271,40452
50837,40271,40336
50838,40271,40336
50839,40271,40550
50840,40271,40550
50841,40721,40256
50842,40721,40256
50843,40721,40212
50844,40721,40212
50845,40721,40640
50846,40721,40640
50847,40721,40932
50848,40721,40932
50849,40721,40440
50850,40721,40440
50851,40721,40978
50852,40721,40978
50853,40721,40310
50854,40721,40310
50855,40721,40418
50856,40721,40418
50857,40721,40758
50858,40721,40758
50859,40721,40780
50860,40721,40780
50861,40285,40732
50862,40285,40732
50863,40285,40196
50864,40285,40196
50865,40285,40970
50866,40285,40970
50867,40285,40300
50868,40285,40300
50869,40285,40752
50870,40285,40752
50871,40285,40312
50872,40285,40312
50873,40285,40922
50874,40285,40922
50875,40285,40230
50876,40285,40230
50877,40285,40176
50878,40285,40176
50879,40285,40382
50880,40285,40382
50881,40299,40244
50882,40299,40244
50883,40299,40504
50884,40299,40504
50885,40299,40458
50886,40299,40458
50887,40299,40854
50888,40299,40854
50889,40299,40030
50890,40299,40030
50891,40299,40306
50892,40299,40306
50893,40299,40772
50894,40299,40772
50895,40299,40172
50896,40299,40172
50897,40299,40416
50898,40299,40416
50899,40299,40248
50900,40299,40248
50901,40793,40912
50902,40793,40912
50903,40793,40066
50904,40793,40066
50905,40793,40716
50906,40793,40716
50907,40793,40620
50908,40793,40620
50909,40793,40044
50910,40793,40044
50911,40793,40276
50912,40793,40276
50913,40793,40134
50914,40793,40134
50915,40793,40450
50916,40793,40450
50917,40793,40920
50918,40793,40920
50919,40793,40500
50920,40793,40500
50921,40909,40576
50922,40909,40576
50923,40909,40848
50924,40909,40848
50925,40909,40466
50926,40909,40466
50927,40909,40110
50928,40909,40110
50929,40909,40704
50930,40909,40704
50931,40909,40538
50932,40909,40538
50933,40909,40720
50934,40909,40720
50935,40909,40436
50936,40909,40436
50937,40909,40506
50938,40909,40506
50939,40909,40992
50940,40909,40992
50941,40145,40260
50942,40145,40260
50943,40145,40406
50944,40145,40406
50945,40145,40274
50946,40145,40274
50947,40145,40736
50948,40145,40736
50949,40145,40512
50950,40145,40512
50951,40145,40810
50952,40145,40810
50953,40145,40646
50954,40145,40646
50955,40145,40224
50956,40145,40224
50957,40145,40454
50958,40145,40454
50959,40145,40754
50960,40145,40754
50961,40957,40568
50962,40957,40568
50963,40957,40756
50964,40957,40756
50965,40957,40078
50966,40957,40078
50967,40957,40882
50968,40957,40882
50969,40957,40264
50970,40957,40264
50971,40957,40204
50972,40957,40204
50973,40957,40234
50974,40957,40234
50975,40957,40974
50976,40957,40974
50977,40957,40266
50978,40957,40266
50979,40957,40794
50980,40957,40794
50981,40477,40604
50982,40477,40604
50983,40477,40484
50984,40477,40484
50985,40477,40448
50986,40477,40448
50987,40477,40322
50988,40477,40322
50989,40477,40806
50990,40477,40806
50991,40477,40936
50992,40477,40936
50993,40477,40054
50994,40477,40054
50995,40477,40412
50996,40477,40412
50997,40477,40118
50998,40477,40118
50999,40477,40302
51000,40477,40302
60001,50749,50208
60002,50749,50208
60003,50749,50334
60004,50749,50334
60005,50749,50536
60006,50749,50536
60007,50749,50806
60008,50749,50806
60009,50749,50170
60010,50749,50170
60011,50749,50268
60012,50749,50268
60013,50749,50920
60014,50749,50920
60015,50749,50888
60016,50749,50888
60017,50749,50534
60018,50749,50534
60019,50749,50816
60020,50749,50816
60021,50171,50092
60022,50171,50092
60023,50171,50744
60024,50171,50744
60025,50171,50850
60026,50171,50850
60027,50171,50630
60028,50171,50630
60029,50171,50330
60030,50171,50330
60031,50171,50030
60032,50171,50030
60033,50171,50692
60034,50171,50692
60035,50171,50164
60036,50171,50164
60037,50171,50872
60038,50171,50872
60039,50171,50646
60040,50171,50646
60041,50289,50354
60042,50289,50354
60043,50289,50776
60044,50289,50776
60045,50289,50104
60046,50289,50104
60047,50289,50352
60048,50289,50352
60049,50289,50968
60050,50289,50968
60051,50289,50442
60052,50289,50442
60053,50289,50530
60054,50289,50530
60055,50289,50064
60056,50289,50064
60057,50289,50904
60058,50289,50904
60059,50289,50690
60060,50289,50690
60061,50165,50458
60062,50165,50458
60063,50165,50360
60064,50165,50360
60065,50165,50658
60066,50165,50658
60067,50165,50294
60068,50165,50294
60069,50165,50012
60070,50165,50012
60071,50165,50582
60072,50165,50582
60073,50165,50174
60074,50165,50174
60075,50165,50820
60076,50165,50820
60077,50165,50494
60078,50165,50494
60079,50165,50308
60080,50165,50308
60081,50339,50926
60082,50339,50926
60083,50339,50596
60084,50339,50596
60085,50339,50066
60086,50339,50066
60087,50339,50332
60088,50339,50332
60089,50339,50526
60090,50339,50526
60091,50339,50516
60092,50339,50516
60093,50339,50676
60094,50339,50676
60095,50339,50508
60096,50339,50508
60097,50339,50348
60098,50339,50348
60099,50339,50932
60100,50339,50932
60101,50003,50592
60102,50003,50592
60103,50003,50842
60104,50003,50842
60105,50003,50976
60106,50003,50976
60107,50003,50434
60108,50003,50434
60109,50003,50024
60110,50003,50024
60111,50003,50462
60112,50003,50462
60113,50003,50780
60114,50003,50780
60115,50003,50094
60116,50003,50094
60117,50003,50878
60118,50003,50878
60119,50003,50514
60120,50003,50514
60121,50693,50028
60122,50693,50028
60123,50693,50612
60124,50693,50612
60125,50693,50430
60126,50693,50430
60127,50693,50248
60128,50693,50248
60129,50693,50492
60130,50693,50492
60131,50693,50242
60132,50693,50242
60133,50693,50274
60134,50693,50274
60135,50693,50804
60136,50693,50804
60137,50693,50624
60138,50693,50624
60139,50693,50398
60140,50693,50398
60141,50307,50232
60142,50307,50232
60143,50307,50020
60144,50307,50020
60145,50307,50342
60146,50307,50342
60147,50307,50464
60148,50307,50464
60149,50307,50634
60150,50307,50634
60151,50307,50972
60152,50307,50972
60153,50307,50090
60154,50307,50090
60155,50307,50642
60156,50307,50642
60157,50307,50224
60158,50307,50224
60159,50307,50418
60160,50307,50418
60161,50019,50834
60162,50019,50834
60163,50019,50568
60164,50019,50568
60165,50019,50082
60166,50019,50082
60167,50019,50606
60168,50019,50606
60169,50019,50760
60170,50019,50760
60171,50019,50162
60172,50019,50162
60173,50019,50138
60174,50019,50138
60175,50019,50564
60176,50019,50564
60177,50019,50320
60178,50019,50320
60179,50019,50278
60180,50019,50278
60181,50193,50950
60182,50193,50950
60183,50193,50218
60184,50193,50218
60185,50193,50774
60186,50193,50774
60187,50193,50022
60188,50193,50022
60189,50193,50762
60190,50193,50762
60191,50193,50128
60192,50193,50128
60193,50193,50686
60194,50193,50686
60195,50193,50116
60196,50193,50116
60197,50193,50384
60198,50193,50384
60199,50193,50276
60200,50193,50276
60201,50357,50112
60202,50357,50112
60203,50357,50626
60204,50357,50626
60205,50357,50930
60206,50357,50930
60207,50357,50608
60208,50357,50608
60209,50357,50436
60210,50357,50436
60211,50357,50788
60212,50357,50788
60213,50357,50828
60214,50357,50828
60215,50357,50472
60216,50357,50472
60217,50357,50496
60218,50357,50496
60219,50357,50256
60220,50357,50256
60221,50873,50716
60222,50873,50716
60223,50873,50722
60224,50873,50722
60225,50873,50194
60226,50873,50194
60227,50873,50146
60228,50873,50146
60229,50873,50900
60230,50873,50900
60231,50873,50226
60232,50873,50226
60233,50873,50046
60234,50873,50046
60235,50873,50050
60236,50873,50050
60237,50873,50428
60238,50873,50428
60239,50873,50402
60240,50873,50402
60241,50053,50014
60242,50053,50014
60243,50053,50460
60244,50053,50460
60245,50053,50010
60246,50053,50010
60247,50053,50990
60248,50053,50990
60249,50053,50672
60250,50053,50672
60251,50053,50754
60252,50053,50754
60253,50053,50006
60254,50053,50006
60255,50053,50544
60256,50053,50544
60257,50053,50908
60258,50053,50908
60259,50053,50206
60260,50053,50206
60261,50309,50512
60262,50309,50512
60263,50309,50058
60264,50309,50058
60265,50309,50238
60266,50309,50238
60267,50309,50378
60268,50309,50378
60269,50309,50220
60270,50309,50220
60271,50309,50682
60272,50309,50682
60273,50309,50844
60274,50309,50844
60275,50309,50802
60276,50309,50802
60277,50309,50840
60278,50309,50840
60279,50309,50372
60280,50309,50372
60281,50049,50466
60282,50049,50466
60283,50049,50504
60284,50049,50504
60285,50049,50240
60286,50049,50240
60287,50049,50302
60288,50049,50302
60289,50049,50884
60290,50049,50884
60291,50049,50730
60292,50049,50730
60293,50049,50784
60294,50049,50784
60295,50049,50724
60296,50049,50724
60297,50049,50388
60298,50049,50388
60299,50049,50166
60300,50049,50166
60301,50195,50186
60302,50195,50186
60303,50195,50986
60304,50195,50986
60305,50195,50150
60306,50195,50150
60307,50195,50586
60308,50195,50586
60309,50195,50026
60310,50195,50026
60311,50195,50584
60312,50195,50584
60313,50195,50106
60314,50195,50106
60315,50195,50114
60316,50195,50114
60317,50195,50726
60318,50195,50726
60319,50195,50558
60320,50195,50558
60321,50227,50656
60322,50227,50656
60323,50227,50838
60324,50227,50838
60325,50227,50948
60326,50227,50948
60327,50227,50750
60328,50227,50750
60329,50227,50510
60330,50227,50510
60331,50227,50978
60332,50227,50978
60333,50227,50126
60334,50227,50126
60335,50227,50846
60336,50227,50846
60337,50227,50078
60338,50227,50078
60339,50227,50032
60340,50227,50032
60341,50295,50532
60342,50295,50532
60343,50295,50228
60344,50295,50228
60345,50295,50636
60346,50295,50636
60347,50295,50728
60348,50295,50728
60349,50295,50100
60350,50295,50100
60351,50295,50486
60352,50295,50486
60353,50295,50958
60354,50295,50958
60355,50295,50578
60356,50295,50578
60357,50295,50054
60358,50295,50054
60359,50295,50204
60360,50295,50204
60361,50143,50476
60362,50143,50476
60363,50143,50712
60364,50143,50712
60365,50143,50574
60366,50143,50574
60367,50143,50286
60368,50143,50286
60369,50143,50610
60370,50143,50610
60371,50143,50992
60372,50143,50992
60373,50143,50042
60374,50143,50042
60375,50143,50408
60376,50143,50408
60377,50143,50118
60378,50143,50118
60379,50143,50414
60380,50143,50414
60381,50185,50664
60382,50185,50664
60383,50185,50154
60384,50185,50154
60385,50185,50906
60386,50185,50906
60387,50185,50266
60388,50185,50266
60389,50185,50096
60390,50185,50096
60391,50185,50410
60392,50185,50410
60393,50185,50488
60394,50185,50488
60395,50185,50600
60396,50185,50600
60397,50185,50550
60398,50185,50550
60399,50185,50362
60400,50185,50362
60401,50291,50880
60402,50291,50880
60403,50291,50344
60404,50291,50344
60405,50291,50772
60406,50291,50772
60407,50291,50854
60408,50291,50854
60409,50291,50214
60410,50291,50214
60411,50291,50670
60412,50291,50670
60413,50291,50034
60414,50291,50034
60415,50291,50814
60416,50291,50814
60417,50291,50172
60418,50291,50172
60419,50291,50848
60420,50291,50848
60421,50509,50088
60422,50509,50088
60423,50509,50406
60424,50509,50406
60425,50509,50258
60426,50509,50258
60427,50509,50696
60428,50509,50696
60429,50509,50300
60430,50509,50300
60431,50509,50254
60432,50509,50254
60433,50509,50796
60434,50509,50796
60435,50509,50662
60436,50509,50662
60437,50509,50994
60438,50509,50994
60439,50509,50312
60440,50509,50312
60441,50197,50236
60442,50197,50236
60443,50197,50250
60444,50197,50250
60445,50197,50890
60446,50197,50890
60447,50197,50524
60448,50197,50524
60449,50197,50244
60450,50197,50244
60451,50197,50062
60452,50197,50062
60453,50197,50644
60454,50197,50644
60455,50197,50358
60456,50197,50358
60457,50197,50766
60458,50197,50766
60459,50197,50590
60460,50197,50590
60461,50399,50638
60462,50399,50638
60463,50399,50314
60464,50399,50314
60465,50399,50668
60466,50399,50668
60467,50399,50894
60468,50399,50894
60469,50399,50956
60470,50399,50956
60471,50399,50548
60472,50399,50548
60473,50399,50394
60474,50399,50394
60475,50399,50008
60476,50399,50008
60477,50399,50768
60478,50399,50768
60479,50399,50540
60480,50399,50540
60481,50705,50306
60482,50705,50306
60483,50705,50862
60484,50705,50862
60485,50705,50002
60486,50705,50002
60487,50705,50974
60488,50705,50974
60489,50705,50290
60490,50705,50290
60491,50705,50666
60492,50705,50666
60493,50705,50156
60494,50705,50156
60495,50705,50792
60496,50705,50792
60497,50705,50618
60498,50705,50618
60499,50705,50918
60500,50705,50918
60501,50383,50798
60502,50383,50798
60503,50383,50432
60504,50383,50432
60505,50383,50132
60506,50383,50132
60507,50383,50812
60508,50383,50812
60509,50383,50826
60510,50383,50826
60511,50383,50810
60512,50383,50810
60513,50383,50896
60514,50383,50896
60515,50383,50230
60516,50383,50230
60517,50383,50566
60518,50383,50566
60519,50383,50018
60520,50383,50018
60521,50345,50500
60522,50345,50500
60523,50345,50280
60524,50345,50280
60525,50345,50120
60526,50345,50120
60527,50345,50748
60528,50345,50748
60529,50345,50108
